title,price_raw,area_raw,address,description,phone,image,source_url,source_name,crawled_at,price_million,area_m2,ward,room_type,has_dieu_hoa,has_khep_kin,has_ban_cong,has_thang_may,has_full_do,has_gac,has_may_giat,has_nong_lanh,has_wifi,has_de_xe,number_of_amenities,unit_price
"Cho nữ thuê phòng Chính Kinh, Thanh Xuân",1800000,17.0,"Phố Chính Kinh, Hà Nội","Cho Nữ thuê phòng Ngõ 12 chính kinh, Thanh xuân, HN. Phòng thoáng mát, sach sẽ, đầy đủ tiện nghi, có chỗ nấu ăn riêng,… - 303160",0986627508,https://phongtro123.com/images/thumb_default.svg,https://phongtro123.com/cho-nu-thue-phong-chinh-kinh-thanh-xuan-pr303160.html,phongtro123.com,2026-07-05T15:12:37.628833+00:00,1.8,17.0,unknown,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1058823529411764
Nhà A1 Kim Giang 50m2 tầng 2 2pn 1pk,5000000,50.0,"202 Đường Hoàng Đạo Thành, Phường Khương Đình, Hà Nội",dt 50m2 2 pn 1 pk 1 vs 1 dt phụ các bạn vui lòng liên hệ cc cô lợi dt 50m2 2 pn 1 pk 1 vs 1 dt phụ các bạn vui lòng liên… - 303031,0913097467,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/05/20/kg-1_1589942512.jpg,https://phongtro123.com/nha-a1-kim-giang-50m2-tang-2-2pn-1-pk-pr303031.html,phongtro123.com,2026-07-05T15:12:37.628833+00:00,5.0,50.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1
"Nhà trọ 22-30m2, khép kín, nội thất đầy đủ",3500000,30.0,"số 15, ngách 144/4 Phố Quan Nhân, Phường Thanh Xuân, Hà Nội","Cho thuê phòng trọ diện tích 22-30 m2, phòng khép kín có điều hòa nóng lạnh và giường tủ đầy đủ. Nhà đường… - 302925",0916148998,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/05/18/1_1589794413.jpg,https://phongtro123.com/nha-tro-22-30m2-khep-kin-noi-that-day-du-pr302925.html,phongtro123.com,2026-07-05T15:12:37.628833+00:00,3.5,30.0,Thanh Xuân,phong_tro,1,1,0,0,1,0,0,1,0,0,4,0.1166666666666666
"Cho thuê phòng đủ nội thất, giá 1.5 - 2.5tr/tháng. Gần trường ĐH Công đoàn, Thủy lợi, HV Ngân hàng",2000000,18.0,"Phố Cự Lộc, Hà Nội","Nhà 5 tầng, còn mới, chia nhiều phòng cho thuê, sân thượng phơi đồ thoáng mát. Các phòng có sẵn nội thất như sàn… - 302743",0977610598,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/05/15/96287040-1164009257107535-3881624337832214528-n_1589529748.jpg,https://phongtro123.com/cho-thue-phong-du-noi-that-gia-1-5-2-5tr-thang-gan-truong-dh-cong-doan-thuy-loi-hv-ngan-hang-pr302743.html,phongtro123.com,2026-07-05T15:12:37.628833+00:00,2.0,18.0,unknown,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
Phòng trọ mới xây đầy đủ tiện nghi-Triều Khúc,1800000,18.0,"Đường Triều Khúc, Phường Thanh Xuân, Hà Nội","Phòng trọ với đầy đủ tiện ích bình nóng lạnh, điều hòa, chỗ nấu ăn, giường, bàn, wifi,.... Không gian thoáng… - 224003",0962113331,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/05/07/5f925b08f0330a6d5322_1588811284.jpg,https://phongtro123.com/tinh-thanh/ha-noi/phong-tro-moi-xay-day-du-tien-nghi-trieu-khuc.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,1.8,18.0,Thanh Xuân,phong_tro,1,0,0,0,0,0,0,1,1,0,3,0.1
"Chính chủ cho thuê phòng ở ngõ 192 Kim Giang, giá 1,7 triệu/tháng",1700000,24.0,"Đường Kim Giang, Phường Khương Đình, Hà Nội","Chính chủ cho thuê phòng ở ngõ 192 Kim Giang, giá 1,7 triệu/tháng. Phòng trong nhà 4 tầng, mỗi tầng 2 phòng… - 136942",0945931616,https://phongtro123.com/images/thumb_default.svg,https://phongtro123.com/tinh-thanh/ha-noi/chinh-chu-cho-thue-phong-o-ngo-192-kim-giang-gia-17-trieuthang.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,1.7,24.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.0708333333333333
Cho thuê phòng trọ nhà 18 hẻm 9 ngách 77 ngõ 207 phố Bùi Xương Trạch - Thanh Xuân – Hà Nội,1700000,13.0,"18/9/77/207 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội",Cho thuê phòng trọ nhà 18 hẻm 9 ngách 77 ngõ 207 phố Bùi Xương Trạch - Thanh Xuân – Hà Nội Cho thuê phòng trọ 13m2 ở… - 302097,0904401486,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/05/05/1_1588685201.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-tro-nha-18-hem-9-ngach-77-ngo-207-pho-bui-xuong-trach-thanh-xuan-ha-noi.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,1.7,13.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1307692307692307
"Cần cho thuê phòng CHUNG CƯ MINI (mới - hiện đại) ở Kim Giang, Hà Nội",2800000,28.0,"54 Ngõ 482 Đường Kim Giang, Phường Khương Đình, Hà Nội","Cần cho thuê phòng CHUNG CƯ MINI (mới - hiện đại) đầy đủ nội thất, rộng đẹp thoáng mát ở Ngõ 482 Kim Giang, Hà… - 302028",0866419668,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/05/04/1_1588602284.jpg,https://phongtro123.com/tinh-thanh/ha-noi/can-cho-thue-phong-chung-cu-mini-moi-hien-dai-o-kim-giang-ha-noi.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,2.8,28.0,Khương Đình,can_ho_mini,0,0,0,0,1,0,0,0,0,0,1,0.0999999999999999
"Cho thuê nhà trọ, ngõ 97 Khương Trung (gần Ngã Tư Sở)",1500000,16.0,"số nhà 02, ngách 97/25, ngõ 97 Đường Khương Trung, Phường Khương Đình, Hà Nội","Cho thuê nhà trọ, ngõ 97, phố Khương Trung (gần Ngã Tư Sở), Quận Thanh Xuân, 1 đến 2 nữ (ưu tiên những bạn đã đi… - 301933",0989098603,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/05/03/chrysanthemum_1588494789.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-nha-tro-ngo-97-khuong-trung-gan-nga-tu-so.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,1.5,16.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.09375
Chính chủ cho thuê phòng trọ 25m2 - 30m2 mới xây 100% - giờ giấc tự do,3300000,25.0,"Đường Lê Văn Lương, Hà Nội","* Chính chủ cho thuê chung cư mini ở ngôi nhà được thiết kế hiện đại có thang máy, có khu nấu ăn riêng biệt, phòng… - 293647",0985466872,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/12/24/1_1577158300.jpg,https://phongtro123.com/tinh-thanh/ha-noi/chinh-chu-cho-thue-phong-tro-25m2-30m2-moi-xay-100-gio-giac-tu-do.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,3.3,25.0,unknown,can_ho_mini,0,0,0,1,0,0,0,0,0,1,2,0.132
"Cho thuê phòng trọ Vương Thừa Vũ, 30m2 đẹp full đồ 4 triệu",4000000,30.0,"Đường Vương Thừa Vũ, Phường Khương Đình, Hà Nội","Mình có phòng cho thuê tại Vương Thừa Vũ Phòng 30m2 khép kín đầy đủ nội thất: máy giặt, tủ lạnh, điều hòa,… - 285384",0931109569,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/07/21/z1460976343585-1ce893111ba56ea2069b66a909540ab2_1563710352.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-tro-vuong-thua-vu-phong-dep-full-noi-that.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,4.0,30.0,Khương Đình,phong_tro,1,1,0,0,1,0,1,0,0,0,4,0.1333333333333333
"Cho thuê phòng trọ khép kín, chính chủ k qua môi giới",2300000,15.0,"ngõ 36 vũ trọng phung Đường Vũ Trọng Phụng, Phường Thanh Xuân, Hà Nội","Cho thuê phòng trong nhà riêng Địa chỉ: Số 14 ngõ 36 Vũ Trọng , Thanh Xuân Diện tích: 15m2, có ban công, có wc riêng bên… - 301793",0976125010,https://phongtro123.com/images/thumb_default.svg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-tro-khep-kin-chinh-chu-k-qua-moi-gioi.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,2.3,15.0,Thanh Xuân,phong_tro,0,1,1,0,0,0,0,0,0,0,2,0.1533333333333333
Căn hộ chung cư mini gần đường Nguyễn xiển,3000000,20.0,"Đường Nguyễn Xiển, Phường Thanh Xuân, Hà Nội","Căn chung cư mini thuộc vị trí căn góc Thuộc khu nhà chung cư mini mới xây, đông đúc, tiện ích dân cư, cửa hàng,… - 301753",0915166396,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/04/29/d69b9b144503bf5de612_1588133020.jpg,https://phongtro123.com/tinh-thanh/ha-noi/can-ho-chung-cu-mini-gan-duong-nguyen-xien.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,3.0,20.0,Thanh Xuân,can_ho_mini,0,0,0,0,0,0,0,0,0,0,0,0.15
CHO THUÊ PHÒNG TRỌ GIÁ RẺ THỜI COVID,1700000,25.0,"23C ngõ 12 Phố Chính Kinh, Phường Thanh Xuân, Hà Nội","Địa điểm gần trường ĐH XH Nhân Văn ( cách 1km ), cạnh chợ Nhân Chính, cách Ngã Tư Sở 1km, cách Royal City 500m CÒN… - 301277",0934444044,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/04/17/946191-10156734517855013-6564890030106604137-n_1587130221.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-tro-gia-re-thoi-covid.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,1.7,25.0,Thanh Xuân,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.068
Cho thuê phòng khép kín Chính Kinh,3000000,30.0,"Ngõ 50 Phố Chính Kinh, Phường Thanh Xuân, Hà Nội","Cho thuê căn hộ 30m2, ở phố Chính Kinh gần chợ gần trường học, gần đường Nguyễn Trãi Đã có điều hòa, tủ… - 300897",0978978085,https://phongtro123.com/images/thumb_default.svg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-khep-kin-chinh-kinh.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,3.0,30.0,Thanh Xuân,can_ho,1,1,0,0,0,0,0,0,0,0,2,0.1
"Cho thuê nhà số 5, ngõ 274 Lê Trọng Tấn, 2,5 triệu/tháng",2500000,25.0,"5/274 Phố Lê Trọng Tấn, Phường Phương Liệt, Hà Nội","- Phòng nằm trong nhà 5 tầng, sàn lát đá hoa, số 5, ngõ 274, cách mặt đường Lê Trọng Tấn 50m. - Rộng 25 m2. - Nhà… - 299836",0904333442,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/03/13/anh-1_1584068225.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-nha-so-5-ngo-274-le-trong-tan-2-5-trieu-thang.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,2.5,25.0,Phương Liệt,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1
Cho thuê phòng trọ đầy đủ nội thất giá rẻ,3000000,17.0,"61 Phố Ngụy Như Kon Tum, Phường Thanh Xuân, Hà Nội","""Cho thuê phòng trọ số nhà 61 ngõ 68 Phố Ngụy Như Kon Tum, Quận thanh xuân. Phòng trọ trong tòa nhà 5 tầng có cầu thang… - 299665",0961595588,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/03/10/53d008160eaeebf0b2bf_1583826493.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-tro-day-du-noi-that-gia-re.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,3.0,17.0,Thanh Xuân,phong_tro,0,0,0,0,1,0,0,0,0,0,1,0.1764705882352941
"Cho thuê CCMN chính chủ Khương Đình, Thanh Xuân",1700000,20.0,"Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội",Tôi có nhu cầu cho thuê CCMN chính chủ tại Bùi Xương Trạch khương đình thanh xuân. Diện tích các phòng từ 18m2 - 20m2… - 299521,0915154036,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/03/08/201908130250-201809091456-201803134045-20_1583638980.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-ccmn-chinh-chu-khuong-dinh-thanh-xuan.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,1.7,20.0,Khương Đình,can_ho_mini,0,0,0,0,0,0,0,0,0,0,0,0.0849999999999999
"CHO THUÊ PHÒNG Ở GẦN KHU NGÃ TƯ SỞ, GIỜ GIẤC TỰ DO",2300000,16.0,"10 Đường Vương Thừa Vũ, Phường Khương Đình, Hà Nội","- Phòng có cửa sổ, ban công rộng rãi thoáng mát. - Đầy đủ điều hòa, máy giặt, nóng lạnh, wifi - Nhà nằm ngay… - 299436",0966003636,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/03/06/20200226094356-e6eb-wm_1583502467.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-o-gan-khu-nga-tu-so-gio-giac-tu-do.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,2.3,16.0,Khương Đình,phong_tro,1,0,1,0,0,0,1,1,1,0,5,0.14375
"Cho thuê phòng trọ Ngã Tư Sở, 32m sàn gỗ sạch đẹp full đồ",4900000,32.0,"Đường Hoàng Văn Thái, Phường Phương Liệt, Hà Nội","Nhà mình còn phòng ở Vương Thừa Vũ cho thuê, có thể đi vào từ Hoàng Văn Thái, Khương Trung. Phòng rộng đẹp đầy… - 282440",0931109569,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/02/25/69058526-499710747473715-1569782599335804928-n_1582618096.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-nha-tro-nga-tu-so-30m-khep-kin-full-dieu-hoa-may-giat.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,4.9,32.0,Phương Liệt,phong_tro,0,0,0,0,1,0,0,0,0,0,1,0.153125
"Cho thuê phòng trọ Nguyễn Trãi, Thanh Xuân",2500000,18.0,"số 15 tổ 2 ngõ 129 Đường Nguyễn Trãi, Phường Khương Đình, Hà Nội","Có phòng cho thuê - Diện tích: 18m2 - Vệ sinh khép kín - Có điều hòa, bình nóng lạnh - Có ban công, khu nấu ăn, có… - 292901",0372279807,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/12/10/img-1520_1575948633.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-tro-nguyen-trai.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,2.5,18.0,Khương Đình,phong_tro,1,1,1,0,0,0,0,1,0,0,4,0.1388888888888889
Cho thuê phòng khu vực Trường Chinh,3500000,20.0,"Phố Phương Liệt, Phường Phương Liệt, Hà Nội","Mình đang thừa 1 phòng ở ngõ 83 Trường Chinh (ngõ 156 Phương Liệt) cần cho thuê. - Thông tin phòng: Rộng khoảng 20m2,… - 296224",0968867965,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/02/24/my-new-project-1-2_1582525941.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-khu-vuc-truong-chinh.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,3.5,20.0,Phương Liệt,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.175
Cho sinh viên thuê phòng - ưu tiên nữ,1600000,16.0,"142 Đường Thượng Đình, Phường Khương Đình, Hà Nội","Tầng 2-3 Giờ giấc tự do Điện, nước 180k/ tháng Internet: 50k/ người Cọc 1 tháng thuê nhà Diện tích: 16m2 ( phòng… - 295396",0912956335,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/02/12/49e7ede4-d715-4d8c-96e6-1c18e0fd8bab_1581499614.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-sinh-vien-thue-phong-uu-tien-nu.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,1.6,16.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,1,0,1,0.1
Homestay dành cho nữ ngụy như Kon Tum,1600000,30.0,"102 ngõ 80 Phố Ngụy Như Kon Tum, Phường Thanh Xuân, Hà Nội","Chỉ 1.600k/người/tháng MIỄN PHÍ 100%: Internet, nước uống, full đồ sử dụng, giúp việc dọn phòng hàng… - 295291",0982796980,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/02/11/5479aca7bc4f44111d5e_1581408394.jpg,https://phongtro123.com/tinh-thanh/ha-noi/homestay-danh-cho-nu-nguy-nhu-kon-tum.html,phongtro123.com,2026-07-05T15:12:40.056179+00:00,1.6,30.0,Thanh Xuân,phong_tro,0,0,0,0,1,0,0,0,1,0,2,0.0533333333333333
"Phòng trọ 2tr Khương Đình, Thanh Xuân",2000000,15.0,"số 10 ngõ 162/28/12 Đường Khương Đình, Phường Khương Đình, Hà Nội",Nhà riêng 1 tầng + Gác xép. - Giá điện: Tính theo đồng hồ (giá hơn nhà nước 1 xíu) - Giá nước: Tính theo đồng… - 295156,0988242151,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/02/09/81684225-837834926687243-5613336666040172544-n-1_1581239287.jpg,https://phongtro123.com/tinh-thanh/ha-noi/phong-tro-2tr-khuong-dinh-thanh-xuan.html,phongtro123.com,2026-07-05T15:12:41.977942+00:00,2.0,15.0,Khương Đình,phong_tro,0,0,0,0,0,1,0,0,0,0,1,0.1333333333333333
Cho thuê phòng trọ khu vực lê văn lương,2300000,15.0,"95 Phố Quan Nhân, Phường Thanh Xuân, Hà Nội","Phòng trọ khép kín, tầng 3,đường vào thông thoáng, khu phố an ninh trật tự tốt, không ở với chủ. Có chỗ để xe… - 294894",0984181842,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/02/05/timephoto-20200205-193746_1580911585.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-tro-khu-vuc-le-van-luong.html,phongtro123.com,2026-07-05T15:12:41.978942+00:00,2.3,15.0,Thanh Xuân,phong_tro,0,1,0,0,0,0,0,0,0,1,2,0.1533333333333333
CĂN HỘ DỊCH VỤ GẦN NGÃ TƯ SỞ THANH XUÂN FULL ĐỒ GIÁ RẺ,4000000,40.0,"125 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội",CHO THUÊ CĂN HỘ DỊCH VỤ VÀ CCMN TẠI CÁC ĐỊA CHỈ SAU LH: 0965 936 928 1 - 131 Vương Thừa Vũ - Full Đồ 2 - 97 Khương… - 294837,0565056661,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/02/05/1c7c5c7581b28e276bb39_1580877646.jpg,https://phongtro123.com/tinh-thanh/ha-noi/can-ho-dich-vu-gan-nga-tu-so-thanh-xuan-full-do-gia-re.html,phongtro123.com,2026-07-05T15:12:41.978942+00:00,4.0,40.0,Khương Đình,can_ho_mini,0,0,0,0,1,0,0,0,0,0,1,0.1
"Cho thuê phòng trọ Ngã Tư Sở. Phòng rộng khép kín, full điều hòa, máy giặt",4000000,30.0,"Đường Hoàng Văn Thái, Phường Khương Đình, Hà Nội","Ưu tiên người đi làm, nữ ở sạch sẽ. Mình còn 1 phòng trọ Hoàng Văn Thái, khu quân đội an ninh đảm bảo tuyệt… - 293843",0931109569,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/01/03/69058526-499710747473715-1569782599335804928-n_1578043045.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-tro-nga-tu-so-phong-rong-khep-kin-full-dieu-hoa-may-giat.html,phongtro123.com,2026-07-05T15:12:41.978942+00:00,4.0,30.0,Khương Đình,phong_tro,1,1,0,0,0,0,1,0,0,0,3,0.1333333333333333
Cho nữ thuê phòng giá rẻ - Giờ giấc tự do,1800000,16.0,"142 Đường Thượng Đình, Phường Khương Đình, Hà Nội","Cho thuê phòng (tầng 3 trong nhà nguyên căn bếp khép kín, nhà vệ sinh tầng 2 )- tầng 5 ban thờ và ban công dùng… - 294298",0912956335,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/01/10/9a4863e2-b66d-48ce-90ce-8195e4f8b0b0_1578653346.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-nu-thue-phong-gia-re-gio-giac-tu-do.html,phongtro123.com,2026-07-05T15:12:41.978942+00:00,1.8,16.0,Khương Đình,nha_nguyen_can,0,1,1,0,0,0,0,0,0,0,2,0.1125
"Mình cần thuê nhà trọ khu vực quận Thanh Xuân, Phường Kim Giang",1000000,10.0,"Dọc đường kim giang Đường Kim Giang, Hà Nội",Do nhu cầu công việc tại khu vực thanh xuân nên mình muốn tìm 1 phòng trọ k cần quá rộng khoảng chừng 10-15 m2 Giá… - 294126,0985986095,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/01/05/b4299bd3-6a75-4787-b290-c6f59c62b85a_1578203732.jpg,https://phongtro123.com/tinh-thanh/ha-noi/minh-can-thue-nha-tro-khu-vuc-quan-thanh-xuan-phuong-kim-giang.html,phongtro123.com,2026-07-05T15:12:41.978942+00:00,1.0,10.0,unknown,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1
PHÒNG TRỌ GIÁ 1TR5 BAO ĐIỆN NƯỚC,1500000,8.0,"Phố Vũ Hữu, Phường Thanh Xuân, Hà Nội",Phòng riêng k phải homestay ( chỉ ở 1 người ) giá 1tr5 bao gồm điện nước ( có nóng lạnh ) trong phòng có đủ chăn… - 293444,0327974066,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/12/19/hh_1576759415.jpg,https://phongtro123.com/tinh-thanh/ha-noi/phong-tro-gia-1tr5-bao-dien-nuoc.html,phongtro123.com,2026-07-05T15:12:41.978942+00:00,1.5,8.0,Thanh Xuân,phong_tro,0,0,0,0,0,0,0,1,0,0,1,0.1875
Ở Đây Có Phòng Cho Thuê - Căn Hộ Chung Cư Minh 50m2,6000000,50.0,"621 Phố Vũ Tông Phan, Phường Khương Đình, Hà Nội",CHO THUÊ CĂN HỘ CHUNG CƯ MINI 50M2 CHIA 1 NGỦ 1 KHÁCH ĐỦ ĐỒ TẠI NGÃ TƯ SỞ THANH XUÂN CHỈ CÒN 1 PHÒNG DUY NHẤT TRONG… - 293288,0989706956,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/12/17/z1660989368753-ad2789032f19816c97181cd1f05746df_1576550084.jpg,https://phongtro123.com/tinh-thanh/ha-noi/o-day-co-phong-cho-thue-can-ho-chung-cu-mini-50m2.html,phongtro123.com,2026-07-05T15:12:41.978942+00:00,6.0,50.0,Khương Đình,can_ho_mini,0,0,0,0,0,0,0,0,0,0,0,0.12
"Nhượng phòng 35m ở Kim Giang, Thanh Xuân",4000000,35.0,"Ngõ 282/64 Đường Kim Giang, Hà Nội","Gần ngã tư sở, cách đại học thăng long 500m. Phòng mới xây xong, sạch sẽ, thoáng. Phòng ở tầng 4 Diện tích 35m2 +… - 292676",0976181005,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/12/05/inbound902212102_1575522418.jpg,https://phongtro123.com/tinh-thanh/ha-noi/nhuong-phong-35m-o-kim-giang-thanh-xuan.html,phongtro123.com,2026-07-05T15:12:41.978942+00:00,4.0,35.0,unknown,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1142857142857142
"Cho thuê phòng trọ khép kín, giá rẻ 11m2 - 20m2. Thanh Xuân, Nhân Chính",1400000,11.0,"Đường Hoàng Ngân, Phường Thanh Xuân, Hà Nội","Chủ nhà a Đạt cần cho thuê gấp phòng trọ 11m2 - 20m2 Không chung chủ, tự giác giờ giấc. Giá thuê từ 1tr4- rẻ hơn… - 290986",0389053285,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/11/07/img-4453_1573092045.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-tro-khep-kin-gia-re-11m2-20m2-thanh-xuan-nhan-chinh.html,phongtro123.com,2026-07-05T15:12:41.978942+00:00,1.4,11.0,Thanh Xuân,phong_tro,0,1,0,0,0,0,0,0,0,0,1,0.1272727272727272
Ngõ 140 Vương Thừa Vũ-Thanh Xuân-Full nội thất,3000000,20.0,"Số 14A ngõ 140 Đường Vương Thừa Vũ, Phường Khương Đình, Hà Nội","Số 14A Ngõ 140 Vương Thừa Vũ-Thanh Xuân ( Trung tâm Ngã tư sở, Cạnh Royal City, ĐH Công Đoàn, ĐH Thủy Lợi…) - Còn 1… - 289525",0886498333,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/10/14/z1173642101347-37cf221bf8e7e9ab99b423748193554f_1571049621.jpg,https://phongtro123.com/tinh-thanh/ha-noi/ngo-140-vuong-thua-vu-thanh-xuan-full-noi-that.html,phongtro123.com,2026-07-05T15:12:41.978942+00:00,3.0,20.0,Khương Đình,phong_tro,0,0,0,0,1,0,0,0,0,0,1,0.15
"Phòng Trọ CCMN Khép kín Đủ Đồ mới 100% dt: 26-30m2 giá từ 3 - 3.4 tr, Triều khúc TT, Thanh Xuân",3000000,30.0,"46 Đường Triều Khúc, Phường Thanh Xuân, Hà Nội","Chính chủ cho thuê Phòng Trọ kiểu Chung Cư Mi Ni Khép Kín mới 100%,Nhà chính chủ không qua môi giới. (Phòng bếp, vệ… - 289896",0962389228,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/10/21/d81ace9d4eb4a8eaf1a5_1571645636.jpg,https://phongtro123.com/tinh-thanh/ha-noi/nha-tro-ccmn-khep-kin-du-do-moi-100-dt-26-30m2-gia-tu-3-34-tr-trieu-khuc-ttthanh-xuanhn.html,phongtro123.com,2026-07-05T15:12:41.978942+00:00,3.0,30.0,Thanh Xuân,can_ho_mini,0,1,0,0,0,0,0,0,0,0,1,0.1
"Cho thuê phòng trong chung cư mini, tầng 2 và tầng 3, giá từ 1.4 -2 tr, điện: 4k/số, nước: 25k/khối",1500000,12.0,"ngõ 1 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","Cho thuê phòng trong chung cư mini , tầng 2 và tầng 3 , giá từ 1.4 -2 tr, điện : 4k/ số, nước : 25k/ khối.Phòng vệ sinh… - 289698",0982064208,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/10/17/anh-nha-1_1571291326.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-trong-chung-cu-mini-tang-2-va-tang-3-gia-tu-14-2-tr-dien-4k-so-nuoc-25k-khoi.html,phongtro123.com,2026-07-05T15:12:41.978942+00:00,1.5,12.0,Khương Đình,can_ho_mini,0,0,0,0,0,0,0,0,0,0,0,0.125
"Cho Thuê Phòng mới, sạch, full đồ mới giá hợp lý",2500000,25.0,"250 Đường Hoàng Đạo Thành, Phường Khương Đình, Hà Nội","Tôi còn 3 Phòng mới sạch đẹp cho thuê. Vị trí gần trục đường lớn Kim Giang, Nguyễn Xiển. Đi lại cực kì tiện… - 288137",0988401613,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2019/09/20/4_1568993966.jpg,https://phongtro123.com/tinh-thanh/ha-noi/cho-thue-phong-moi-sach-full-do-moi-gia-hop-ly.html,phongtro123.com,2026-07-05T15:12:41.979942+00:00,2.5,25.0,Khương Đình,phong_tro,0,0,0,0,1,0,0,0,0,0,1,0.1
